price,year,manufacturer,model,condition,cylinders,odometer,transmission,drive,type,lat,long
5500,2008.0,5,354,2,3,206889.0,0,1,7,35.099055,-79.01144
4999,2008.0,4,333,0,5,137000.0,0,0,0,35.3165,-78.6151
700,2002.0,5,1010,1,4,248804.0,0,1,5,35.0033,-78.9357
4999,2014.0,2,201,2,4,122900.0,0,2,5,35.3165,-78.6151
5200,2010.0,14,770,0,2,210058.0,0,0,8,36.035063,-79.790761
5200,2008.0,0,22,2,4,182848.0,0,0,5,36.6709,-79.8805
3800,2005.0,7,795,2,4,167355.0,0,0,0,36.6709,-79.8805
2600,2009.0,2,254,2,2,215625.0,0,1,5,36.034941,-79.790826
3500,2000.0,4,204,2,4,130625.0,0,1,3,36.034941,-79.79089
5000,2012.0,4,567,2,4,139715.0,0,1,3,36.034906,-79.79089
3500,2012.0,5,499,2,2,118882.0,0,1,5,36.034733,-79.790933
4500,2012.0,12,111,0,2,191554.0,0,1,5,36.034559,-79.791169
4200,2008.0,12,906,0,2,170165.0,1,1,5,36.035028,-79.790761
2800,2001.0,15,192,2,2,241950.0,0,1,5,36.035115,-79.79074
5200,2012.0,5,479,2,2,117000.0,0,1,2,36.1824,-79.806
4200,2003.0,0,32,0,4,160000.0,0,2,5,36.0065,-80.4463
3800,2008.0,2,688,2,2,188154.0,0,1,5,36.689465,-79.857136
2800,2000.0,12,1129,2,4,226795.0,0,0,0,36.689465,-79.857136
3600,2004.0,5,1006,2,4,154497.0,0,2,5,36.689465,-79.857136
4600,2012.0,5,491,2,2,153431.0,0,2,2,36.689465,-79.857136
3600,2005.0,2,601,2,1,148285.0,0,1,5,36.689465,-79.857136
5800,2007.0,12,126,2,5,229471.0,0,0,0,36.6709,-79.8805
5600,2009.0,12,732,2,4,129252.0,0,0,0,36.6709,-79.8805
5600,2004.0,12,126,2,5,205069.0,0,0,0,36.6709,-79.8805
3600,2005.0,1,848,2,4,193877.0,0,0,0,36.6709,-79.8805
3800,2007.0,0,1112,2,4,147133.0,0,0,0,36.6709,-79.8805
4400,2014.0,11,707,2,2,84848.0,1,1,8,36.6709,-79.8805
3200,2002.0,15,187,2,2,217398.0,0,1,5,36.6709,-79.8805
3600,2006.0,2,601,2,4,175569.0,0,1,5,36.6709,-79.8805
4400,2002.0,4,333,2,5,158957.0,0,0,0,36.6709,-79.8805
5400,2008.0,7,851,2,4,338102.0,0,0,6,36.6709,-79.8805
3800,2013.0,5,476,2,2,175328.0,1,1,2,36.6709,-79.8805
3800,2007.0,15,1140,2,2,218330.0,0,1,5,36.6709,-79.8805
3600,2007.0,8,79,2,2,156956.0,0,1,2,36.6709,-79.8805
4600,2004.0,12,532,2,2,249171.0,0,2,6,36.6709,-79.8805
4500,2005.0,9,573,0,4,136950.0,0,0,0,36.034958,-79.790804
4900,2008.0,15,1140,2,2,134644.0,0,1,2,36.071993,-79.884585
5200,2006.0,9,573,2,5,136500.0,0,0,0,36.035097,-79.790676
499,2018.0,2,185,3,2,29051.0,1,2,1,35.6396,-79.8509
3500,2009.0,16,1033,2,5,158.0,0,1,0,36.036893,-79.763464
499,2018.0,5,358,3,2,40011.0,0,1,0,35.705629,-79.779393
499,2012.0,3,5,2,2,136390.0,0,1,5,35.705629,-79.779393
4700,2005.0,11,715,3,4,244962.0,0,1,5,35.942551,-80.000576
4950,2008.0,4,219,0,4,208311.0,0,2,5,37.286501,-80.056719
4200,1996.0,15,187,3,2,201699.0,0,1,5,35.942551,-80.000576
3500,2013.0,5,494,2,2,148000.0,0,1,5,35.914,-81.539
4995,1999.0,9,578,2,5,162144.0,0,0,0,35.806558,-81.428688
2198,2000.0,5,491,1,2,152219.0,0,1,5,35.729695,-81.361075
2498,2004.0,2,150,2,2,175997.0,0,1,5,35.729695,-81.361075
5998,2007.0,16,628,2,3,105658.0,0,1,5,35.729695,-81.361075
5998,2006.0,5,401,0,4,150268.0,0,1,0,35.729695,-81.361075
5998,2006.0,7,280,0,2,206898.0,0,0,0,35.729695,-81.361075
5998,2004.0,6,384,0,4,136275.0,0,2,0,35.729695,-81.361075
3500,1998.0,5,741,0,4,88500.0,0,2,1,35.6498,-81.2425
5995,2008.0,15,269,2,2,214212.0,0,1,5,35.806558,-81.428688
2500,1991.0,5,457,1,5,140391.0,0,2,6,34.694997,-77.512472
5900,1994.0,5,475,2,5,113000.0,0,2,6,34.844585,-77.532599
5950,2010.0,2,395,2,2,190256.0,0,1,0,34.7375,-77.4628
5800,2005.0,15,46,2,4,227837.0,0,2,0,36.8881,-76.1446
4950,2005.0,1,216,2,4,115176.0,0,1,5,35.710933,-78.660041
4450,2003.0,5,491,2,2,151022.0,0,1,5,35.710933,-78.660041
4950,2005.0,15,914,2,4,153858.0,0,1,7,35.710933,-78.660041
3800,2007.0,2,248,2,2,148000.0,0,1,1,36.332564,-78.397236
3600,2007.0,10,866,2,2,211476.0,0,1,8,35.6348,-78.451
1200,1995.0,5,1105,1,4,131100.0,0,1,7,36.0918,-78.9299
3900,1999.0,5,429,0,4,137450.0,0,2,0,35.723998,-78.847676
4900,2007.0,7,99,2,4,189392.0,0,1,5,35.7956,-78.7941
4600,2009.0,4,571,2,4,174383.0,0,1,3,35.6348,-78.451
4999,2010.0,11,715,2,2,209146.0,0,1,5,35.6348,-78.451
4800,2008.0,2,601,2,4,168695.0,0,1,5,35.6348,-78.451
4995,2006.0,16,1033,2,4,172143.0,0,0,0,35.6813,-78.5975
5650,2007.0,14,511,0,2,134000.0,0,0,0,35.592323,-78.79448
5950,2014.0,8,79,0,2,148300.0,0,1,5,35.592323,-78.79448
2800,2009.0,8,364,2,2,256200.0,0,1,5,36.032268,-78.986698
4950,2003.0,15,267,0,2,108471.0,0,1,5,35.848,-78.6317
4700,2009.0,11,50,2,2,155970.0,0,1,8,35.6348,-78.451
3500,2002.0,15,139,0,4,185014.0,0,1,5,35.948906,-78.677387
2600,2005.0,5,507,2,4,139500.0,1,1,5,35.8014,-78.6877
800,2003.0,7,236,1,2,295747.0,0,0,1,35.8481,-78.5624
4995,2006.0,11,12,0,2,108000.0,0,1,5,35.866492,-78.589912
5900,2002.0,0,41,2,4,141500.0,0,2,5,35.770208,-78.632881
2900,2009.0,7,482,2,2,247522.0,1,1,2,35.6348,-78.451
4950,2009.0,15,267,0,2,210130.0,0,1,5,35.592323,-78.79448
5250,2013.0,4,145,0,2,152000.0,0,1,5,35.592323,-78.79448
5950,2009.0,15,914,0,4,223000.0,0,1,3,35.592323,-78.79448
4950,2012.0,7,239,0,2,206000.0,0,1,5,35.592323,-78.79448
2700,2002.0,2,813,0,2,132367.0,0,1,5,35.723998,-78.847676
3200,2008.0,9,790,2,4,182000.0,0,0,0,36.1224,-78.6861
4995,2008.0,10,896,0,4,147571.0,0,1,3,35.723998,-78.847676
4650,2009.0,5,491,2,2,180094.0,0,1,1,35.710933,-78.660041
5650,2003.0,15,187,2,4,156084.0,0,1,5,35.710933,-78.660041
5800,2013.0,12,112,2,2,225164.0,0,1,5,35.6348,-78.451
5900,2001.0,7,89,0,4,156898.0,0,1,1,35.885534,-78.263054
4300,1998.0,5,429,0,4,112600.0,0,0,0,35.723998,-78.847676
5300,2010.0,8,366,0,2,85185.0,0,1,5,35.7645,-78.7112
5900,2016.0,5,491,2,2,139281.0,0,1,5,35.5068,-78.3479
4995,2007.0,12,111,0,4,124543.0,0,1,5,35.723998,-78.847676
5950,2010.0,7,753,2,4,184713.0,0,1,7,35.710933,-78.660041
5650,2006.0,1,646,2,4,117103.0,0,1,5,35.710933,-78.660041
5950,2006.0,1,646,2,4,138887.0,0,1,5,35.710933,-78.660041
5800,2012.0,11,716,2,2,180536.0,0,1,5,36.4357,-78.2367
3300,2009.0,10,973,2,2,185702.0,1,1,2,35.6348,-78.451
4999,2011.0,12,899,2,2,158878.0,0,1,5,35.6348,-78.451
5500,2005.0,12,127,2,5,155000.0,0,2,0,35.7641,-78.7786
2600,2003.0,7,754,2,4,207850.0,0,1,3,35.9781,-78.8439
2999,2010.0,8,364,2,2,202283.0,1,1,5,35.6348,-78.451
4600,2010.0,16,631,0,3,158563.0,0,1,5,35.5068,-78.3479
5300,2013.0,3,5,2,2,144275.0,0,1,5,35.5068,-78.3479
3900,2010.0,15,808,2,2,263639.0,0,1,5,35.5068,-78.3479
2995,2004.0,15,268,0,2,205550.0,1,1,5,35.8804,-79.0659
5999,2011.0,10,523,2,2,112528.0,0,2,5,34.254274,-77.849044
5490,2007.0,11,12,0,2,178000.0,0,1,5,34.255088,-77.84425
4990,2003.0,5,429,0,4,189000.0,0,0,0,34.255053,-77.844379
5490,2001.0,7,225,0,2,137000.0,0,1,5,34.255088,-77.844229
5490,2006.0,15,198,0,4,193000.0,0,1,5,34.255088,-77.844229
4750,2007.0,7,225,2,2,189000.0,0,1,5,34.14055,-77.89341
5900,2008.0,9,572,0,4,220535.0,0,2,0,33.96313,-78.398261
5999,2012.0,10,856,2,2,123240.0,0,2,2,34.254274,-77.849044
5995,2012.0,2,951,0,2,98006.0,1,1,5,34.244046,-77.860915
5999,2012.0,5,539,2,2,140399.0,0,2,5,34.254274,-77.849044
5999,2011.0,8,364,2,2,120278.0,0,2,5,34.254274,-77.849044
2000,2001.0,11,814,2,2,158321.0,1,1,5,36.098,-80.323
5300,2007.0,15,199,0,4,181670.0,0,2,5,35.922,-80.537
2795,2006.0,15,914,0,4,209583.0,0,1,3,34.952829,-80.998136
5995,2008.0,5,359,0,4,174587.0,0,1,5,34.952829,-80.998136
5250,2005.0,2,1005,2,5,241367.0,0,0,0,40.437779,-99.388933
4200,2007.0,2,604,2,4,143849.0,0,1,5,40.437779,-99.388933
1650,2000.0,1,664,1,4,253884.0,0,1,5,40.437779,-99.388933
5750,1998.0,5,737,0,4,131680.0,1,2,1,40.7893,-96.6938
4250,2009.0,2,604,0,4,171147.0,0,1,5,40.771792,-96.65407
4250,2008.0,2,604,0,4,146757.0,0,1,5,40.771792,-96.65407
3800,2010.0,4,147,0,2,98500.0,0,1,5,40.6349,-96.9605
5995,2006.0,15,914,2,4,182101.0,0,1,7,41.22818,-95.86083
5995,2008.0,8,943,2,2,125840.0,0,1,5,41.22818,-95.86083
5500,2008.0,5,541,2,2,128826.0,0,1,5,41.22818,-95.86083
5995,2006.0,7,280,0,2,176589.0,0,0,0,41.246369,-95.856528
5500,2008.0,11,708,0,2,114040.0,0,1,5,41.246369,-95.856528
5500,2006.0,4,981,0,2,75002.0,0,1,5,41.246369,-95.856528
2600,2002.0,12,111,1,4,220116.0,0,1,5,40.850794,-96.658455
4750,1991.0,5,463,0,5,10000.0,0,0,4,41.307092,-101.228772
2500,2000.0,7,280,2,2,151500.0,0,0,0,41.307092,-101.228772
3800,2008.0,2,606,1,4,82000.0,0,1,5,36.1433,-115.2004
4555,2005.0,3,816,0,2,182541.0,0,1,2,36.152,-115.1092
4879,2012.0,12,1089,0,2,119888.0,0,1,5,36.0811,-115.2169
1500,2014.0,3,23,2,4,85571.0,0,2,5,36.152,-115.1092
2600,1995.0,15,998,1,2,168000.0,1,2,6,35.999355,-115.101957
5300,2011.0,2,606,0,4,110000.0,0,1,5,36.2044,-115.2233
1000,2010.0,8,882,2,2,94970.0,0,1,0,36.152,-115.1092
5290,2005.0,4,322,0,4,185000.0,0,0,4,36.1424,-115.2242
3995,2005.0,1,651,2,4,91184.0,0,1,5,36.133646,-115.18487
399,2011.0,2,185,2,4,115011.0,0,2,1,36.152,-115.1092
1000,2007.0,7,85,2,4,112744.0,0,1,5,36.1008,-115.1365
5995,2004.0,16,747,0,2,167000.0,1,1,2,33.475382,-111.950769
3900,2003.0,15,273,0,2,205000.0,0,1,5,36.2044,-115.2233
1800,2000.0,5,737,2,4,128000.0,1,1,1,36.1369,-115.361
4985,1998.0,15,139,0,4,189043.0,0,1,5,36.1721,-115.1224
4027,2000.0,7,85,0,4,129805.0,0,1,5,36.1721,-115.1224
5421,1999.0,2,934,0,5,218162.0,0,2,6,36.1721,-115.1224
5310,2001.0,5,289,0,5,149590.0,0,2,5,36.1721,-115.1224
5912,2002.0,1,664,0,4,140055.0,0,1,5,36.1721,-115.1224
5960,2000.0,15,139,0,4,135590.0,0,1,5,36.1721,-115.1224
5922,2004.0,1,216,0,4,150145.0,0,1,5,36.1721,-115.1224
5980,2002.0,5,450,0,5,236297.0,0,2,6,36.1721,-115.1224
5823,2000.0,5,450,0,5,235793.0,0,0,6,36.1721,-115.1224
5950,2007.0,2,688,0,4,155695.0,0,1,5,36.1721,-115.1224
5995,2003.0,15,187,0,4,105286.0,0,1,5,36.1721,-115.1224
4600,2008.0,11,710,0,2,124000.0,0,1,2,36.2044,-115.2233
3900,2007.0,15,891,3,2,160000.0,1,1,2,36.2044,-115.2233
4500,2006.0,3,23,2,5,129000.0,0,2,5,36.1693,-115.2828
3950,2002.0,0,74,2,4,151000.0,0,2,5,36.0008,-114.9588
1000,2013.0,16,211,2,4,93010.0,0,1,5,36.152,-115.1092
1500,2012.0,3,23,2,4,99971.0,0,2,5,36.152,-115.1092
3000,2004.0,5,344,2,5,189037.0,0,2,7,36.1205,-115.0523
5723,2011.0,5,477,0,2,119912.0,0,1,5,36.0811,-115.2169
4600,2006.0,1,647,0,4,145000.0,0,1,5,36.2044,-115.2233
3495,2001.0,7,225,2,2,89649.0,1,1,1,40.772908,-74.033719
5995,2006.0,9,572,2,4,153104.0,0,0,0,40.772908,-74.033719
2950,2002.0,0,34,1,4,147738.0,0,0,5,40.407557,-74.421626
2500,1995.0,9,1107,1,2,212500.0,1,0,0,40.136776,-74.241191
4500,2009.0,16,874,2,4,131123.0,0,1,3,40.4891,-74.4482
3000,2007.0,10,898,2,4,199539.0,0,1,3,40.4284,-74.4064
3250,2006.0,15,806,2,2,251000.0,0,1,2,40.4336,-74.9326
2500,2008.0,4,183,2,2,204159.0,0,1,8,40.082046,-74.166607
3400,2006.0,14,511,2,2,174305.0,1,0,8,40.3902,-74.771
4000,1999.0,7,85,2,2,93009.0,1,1,1,40.2214,-74.4747
2500,2009.0,10,854,2,2,171000.0,0,1,5,40.085,-74.2042
850,2008.0,8,943,1,2,258000.0,0,0,5,40.5399,-74.5934
4650,2011.0,16,628,0,3,165255.0,0,1,5,40.500721,-74.403472
3950,2006.0,2,395,2,4,95701.0,0,1,0,40.500721,-74.403472
2950,2008.0,8,364,2,2,191200.0,0,1,5,40.500721,-74.403472
5800,2012.0,15,267,2,2,128000.0,0,0,5,40.4775,-74.6272
4499,2007.0,12,1089,0,1,88000.0,0,1,2,40.5716,-74.3167
2499,2009.0,12,1089,2,2,160000.0,0,1,2,40.5716,-74.3167
1600,2005.0,3,816,2,2,126000.0,0,1,5,40.3902,-74.771
5499,2009.0,15,192,0,2,142000.0,0,1,5,40.397493,-74.38358
5000,2006.0,15,837,0,2,168000.0,0,0,0,40.5393,-74.3117
2495,2002.0,1,217,2,4,101419.0,0,1,5,40.320177,-74.361048
3495,2007.0,10,125,2,4,170000.0,0,1,5,40.772908,-74.033719
4995,2007.0,14,766,2,2,141038.0,0,0,8,40.772908,-74.033719
5495,2010.0,10,896,2,4,100299.0,0,1,7,40.772908,-74.033719
4995,2007.0,5,359,2,4,140000.0,0,0,0,40.772908,-74.033719
4995,2007.0,14,621,2,2,137860.0,0,0,8,40.772908,-74.033719
4995,2008.0,0,22,2,4,177000.0,0,0,5,40.772908,-74.033719
3445,2010.0,5,491,2,2,157015.0,0,1,5,40.772908,-74.033719
4500,2004.0,11,719,2,4,127080.0,0,1,8,40.772908,-74.033719
4495,2007.0,0,22,2,4,130700.0,0,1,5,40.772908,-74.033719
4995,2007.0,0,22,2,4,147899.0,0,0,5,40.772908,-74.033719
5999,2011.0,7,225,0,2,133000.0,0,1,5,40.494988,-74.44189
4550,2008.0,9,573,2,4,164992.0,0,0,0,40.320242,-74.361134
3999,2006.0,0,18,2,4,173324.0,0,2,5,40.618995,-74.411899
2900,2002.0,7,85,0,4,159000.0,0,1,5,40.4284,-74.4064
5500,2010.0,3,996,0,4,165690.0,0,2,0,40.2825,-74.3424
5000,2006.0,15,591,2,4,147000.0,0,0,0,40.085,-74.2042
3550,2007.0,8,945,0,2,164671.0,0,1,5,40.320177,-74.361563
4899,2006.0,11,708,2,2,144764.0,0,1,5,40.054771,-74.555703
4599,2003.0,1,664,2,4,71182.0,0,1,5,40.054771,-74.555703
5995,2008.0,13,550,3,4,105277.0,0,1,5,40.463961,-74.262957
3295,2003.0,12,732,0,4,159750.0,0,1,0,40.819508,-74.10195
5000,2010.0,5,496,0,2,98316.0,0,1,5,40.082046,-74.166607
4900,2012.0,14,514,0,2,187404.0,0,0,0,40.4891,-74.4482
4500,2005.0,9,675,2,4,150308.0,0,0,0,40.4421,-74.5369
5900,2010.0,12,863,2,2,108447.0,0,0,0,40.4421,-74.5369
5500,2011.0,11,712,2,2,127061.0,0,1,5,40.4891,-74.4482
4985,2010.0,15,269,3,2,179149.0,0,1,5,40.6354,-74.2556
1300,2004.0,9,572,2,4,243000.0,0,0,0,40.2507,-74.0486
5250,2002.0,4,329,2,4,107000.0,0,2,4,39.946963,-74.118404
3500,2007.0,8,943,0,4,143000.0,0,1,5,40.042834,-74.221487
2200,2003.0,9,669,2,4,215000.0,0,0,0,40.0874,-74.1152
4750,2007.0,8,943,0,4,131970.0,0,1,5,40.08331,-74.171725
2500,2002.0,15,187,1,4,194356.0,0,1,5,40.2963,-73.991
5300,2002.0,5,462,2,0,181801.0,0,2,6,40.294859,-74.000559
4400,2007.0,11,67,2,2,92000.0,0,1,5,40.2992,-73.9912
2500,2010.0,12,111,2,2,215000.0,0,1,5,40.085,-74.2042
5800,2006.0,2,986,2,5,169266.0,0,0,0,40.231102,-74.034377
5980,2012.0,16,628,0,2,103000.0,0,1,5,40.085,-74.2042
4900,2012.0,14,514,0,2,187404.0,0,0,0,40.4891,-74.4482
3900,2011.0,2,586,2,2,180000.0,0,1,2,40.231102,-74.034377
1195,2007.0,7,85,2,2,198500.0,0,1,5,40.464,-74.2742
3600,2007.0,9,669,0,4,159377.0,1,0,0,40.8344,-74.1377
1700,2004.0,12,1129,2,4,220123.0,0,0,0,40.8667,-74.1058
4150,2007.0,6,386,0,5,200000.0,0,0,0,40.719628,-74.276858
5995,2011.0,16,559,0,3,138117.0,0,1,2,40.819508,-74.10195
3300,2011.0,8,80,3,2,135412.0,0,1,5,40.9952,-73.9582
4850,2009.0,7,757,0,4,180213.0,0,1,3,40.9952,-73.9582
3350,2007.0,5,544,0,4,174500.0,0,0,5,40.9952,-73.9582
3250,2005.0,4,338,0,5,180321.0,0,0,0,40.9952,-73.9582
4600,2005.0,2,1050,0,4,115321.0,0,0,0,40.9952,-73.9582
4750,2011.0,12,116,0,4,120321.0,0,1,5,40.9952,-73.9582
5500,2007.0,7,90,0,4,130213.0,0,1,5,40.9952,-73.9582
5550,2009.0,15,192,0,4,140793.0,0,1,5,40.9952,-73.9582
4200,2008.0,0,61,2,4,145985.0,0,0,5,40.9952,-73.9582
5400,2003.0,15,267,3,2,68231.0,0,1,5,40.9952,-73.9582
2500,2004.0,12,1129,2,4,199654.0,0,0,0,40.9952,-73.9582
3300,2005.0,7,90,0,2,180213.0,0,1,1,40.9952,-73.9582
4000,2006.0,10,959,0,4,110654.0,0,0,0,40.9952,-73.9582
3300,2003.0,14,652,0,2,92321.0,0,0,5,40.9952,-73.9582
4100,2006.0,9,676,0,4,130213.0,0,0,0,40.9952,-73.9582
4295,2003.0,13,994,3,2,59000.0,0,1,1,40.8623,-74.0756
4000,2007.0,7,90,2,2,170321.0,0,1,5,40.9952,-73.9582
3150,2005.0,7,761,0,4,180361.0,0,1,0,40.9952,-73.9582
5800,2005.0,6,1152,0,5,160321.0,0,0,0,40.9952,-73.9582
3150,2004.0,15,187,0,2,142149.0,0,1,5,40.8943,-73.9772
4450,2010.0,11,50,0,2,100321.0,0,1,0,40.9952,-73.9582
4995,2007.0,11,711,0,2,90000.0,0,1,5,40.8856,-74.0296
1600,1999.0,4,321,2,4,85321.0,1,2,4,40.9952,-73.9582
3499,2008.0,12,899,2,2,147859.0,0,1,5,40.9343,-74.1166
2999,2005.0,2,688,0,2,108173.0,0,1,5,40.9343,-74.1166
4000,2005.0,15,838,2,2,154000.0,0,0,0,40.8222,-73.988
4300,2005.0,5,429,0,4,125050.0,0,0,0,40.945338,-74.212395
2000,2010.0,11,12,2,2,263850.0,0,1,5,41.0928,-74.2659
1500,1995.0,2,645,1,5,178443.0,0,0,6,40.7939,-74.0258
5495,2002.0,16,560,0,2,74400.0,1,1,5,40.1434,-74.8614
2500,2001.0,5,420,1,5,145611.0,0,0,0,41.0277,-74.6407
4950,2005.0,4,569,0,4,80000.0,0,1,3,40.8385,-74.1041
4850,2006.0,3,1037,3,4,142000.0,0,1,3,40.8385,-74.1041
2450,1999.0,12,111,0,2,152000.0,0,1,5,40.8385,-74.1041
5950,2010.0,12,121,3,2,103000.0,0,1,5,40.8385,-74.1041
3450,2002.0,7,90,1,2,105000.0,0,1,5,40.8334,-74.0898
3650,2004.0,15,917,0,4,135000.0,0,1,5,40.8403,-74.0925
3500,2004.0,7,85,0,4,137000.0,0,1,5,40.7321,-74.066
2599,2005.0,3,1037,0,4,210602.0,0,1,3,40.9343,-74.1166
5900,2010.0,5,543,0,4,99521.0,0,1,5,40.7859,-74.2568
4600,2012.0,12,1089,0,2,112000.0,0,1,5,40.6968,-74.2281
900,2004.0,5,527,2,4,163563.0,0,1,3,40.702,-74.089
5745,2008.0,0,59,0,4,177000.0,0,2,5,40.8672,-73.9668
3995,2003.0,15,192,2,4,124454.0,0,1,5,40.8456,-74.5725
4250,2009.0,10,868,0,2,94.0,0,1,2,40.8403,-74.0925
4350,2008.0,15,267,0,2,152000.0,0,1,5,40.8403,-74.0925
2900,2009.0,8,364,2,2,173399.0,0,1,5,40.7664,-74.1695
5500,2003.0,6,387,2,4,112010.0,0,0,0,40.9564,-74.1569
1000,2005.0,16,783,2,2,157000.0,1,0,5,40.9031,-74.0955
3495,2007.0,13,550,2,4,196000.0,0,1,5,39.937155,-75.088194
3500,2006.0,12,789,0,4,116000.0,0,0,0,40.8623,-74.0756
3200,2004.0,6,389,0,4,112000.0,0,2,0,40.8623,-74.0756
4900,2009.0,12,115,0,2,130234.0,0,1,5,40.8764,-74.0838
4499,2009.0,2,150,0,2,101770.0,0,1,5,39.829891,-75.125281
5999,2010.0,15,267,0,2,188148.0,0,1,5,39.829891,-75.125281
5499,2013.0,2,968,0,2,138128.0,0,1,2,39.829891,-75.125281
5999,2013.0,5,491,0,2,134146.0,0,1,5,39.982579,-74.795374
3595,2005.0,2,690,0,4,107000.0,0,1,5,39.8103,-74.981647
5499,2006.0,13,1030,0,4,121480.0,0,1,0,39.982579,-74.795374
5499,2008.0,4,567,0,4,129779.0,0,1,3,39.982579,-74.795374
5700,2009.0,15,267,2,2,161792.0,0,1,5,39.9484,-75.0864
5499,2013.0,4,641,0,4,178411.0,0,1,8,39.829891,-75.125281
3995,2007.0,2,601,0,4,178316.0,0,1,5,39.790694,-74.928664
5500,2009.0,7,482,0,2,101877.0,0,1,2,39.790694,-74.928664
4500,2011.0,5,476,0,2,126411.0,0,1,2,39.790694,-74.928664
4995,2008.0,12,111,2,2,157165.0,0,1,5,39.937155,-75.088194
5995,2008.0,12,111,2,2,81187.0,0,1,5,39.937155,-75.088194
4295,2012.0,5,498,0,2,183000.0,0,1,5,39.8103,-74.981883
4900,2008.0,15,890,0,2,140712.0,0,1,0,39.790694,-74.928664
5199,2004.0,15,591,0,4,194977.0,0,0,0,39.829891,-75.125281
1500,2006.0,4,983,2,2,148399.0,0,1,5,39.3741,-74.6118
5995,2008.0,12,111,2,2,104792.0,0,1,5,39.937155,-75.088194
4895,2005.0,2,929,2,4,181312.0,0,2,6,39.937155,-75.088194
4395,2003.0,2,929,2,4,171726.0,0,0,6,39.937155,-75.088194
3695,2009.0,15,187,2,2,165223.0,0,1,5,39.937155,-75.088194
4295,2009.0,5,404,2,2,165000.0,0,1,0,39.810448,-74.98184
3995,2004.0,4,204,0,4,137369.0,0,1,3,39.790694,-74.928664
3795,1997.0,5,465,2,5,193000.0,0,2,4,39.810448,-74.98184
4500,2003.0,6,1146,0,5,201108.0,0,0,0,39.790694,-74.928664
4995,2008.0,15,267,2,2,109159.0,1,1,5,39.937155,-75.088194
3999,2006.0,2,726,0,4,164078.0,0,1,1,39.982579,-74.795374
5495,2004.0,15,198,2,4,106921.0,0,1,1,39.85349,-75.06702
5995,2009.0,15,187,2,2,179732.0,0,1,5,39.85349,-75.06702
5295,2007.0,15,187,2,2,169203.0,0,1,5,39.85349,-75.06702
3495,2006.0,2,586,2,2,156861.0,0,1,7,39.85349,-75.06702
5495,2005.0,15,837,2,2,169536.0,0,1,8,39.85349,-75.06702
4495,2005.0,15,187,2,2,176313.0,0,1,5,39.85349,-75.06702
5295,2006.0,15,267,2,2,184560.0,0,1,5,39.85349,-75.06702
5495,2009.0,15,267,2,2,167604.0,0,1,5,39.85349,-75.06702
5995,2009.0,4,181,2,2,101428.0,0,1,2,39.85349,-75.06702
3995,2003.0,15,267,2,2,177855.0,0,1,5,39.85349,-75.06702
2995,2000.0,15,353,2,2,199809.0,0,1,5,39.85349,-75.06702
3800,2003.0,5,401,0,4,122646.0,0,1,0,39.790694,-74.928664
4900,2010.0,5,401,0,4,134043.0,0,1,0,39.790694,-74.928664
5999,2010.0,5,539,0,4,164636.0,0,1,5,39.982579,-74.795374
3325,2007.0,7,225,1,2,102981.0,0,1,5,39.7473,-75.0899
3000,2007.0,5,464,0,5,140000.0,0,0,6,39.9259,-75.1196
5950,2006.0,13,584,2,5,121700.0,0,1,5,39.432,-74.6962
5470,2009.0,2,601,0,4,90069.0,0,1,5,39.982579,-74.795374
4250,2002.0,9,669,0,4,159725.0,0,0,0,39.790694,-74.928664
4900,2010.0,9,790,0,2,158692.0,0,1,0,39.790694,-74.928664
4500,2002.0,2,986,0,5,223614.0,0,0,0,39.790694,-74.928664
5500,2012.0,8,1084,2,2,153527.0,0,1,1,39.9484,-75.0864
5999,2008.0,5,1006,2,4,72645.0,0,1,5,39.935737,-75.033622
3988,2004.0,7,85,2,4,143721.0,0,1,1,39.935737,-75.033622
4975,2005.0,7,756,0,4,137868.0,0,1,3,40.073841,-74.866067
5499,2011.0,12,899,0,2,181772.0,0,1,5,39.829891,-75.125281
5500,2011.0,9,790,0,2,127024.0,0,0,0,39.790694,-74.928664
4999,2002.0,14,624,2,2,270000.0,1,0,5,39.830067,-75.121679
3995,2006.0,5,528,2,4,144457.0,0,0,7,39.886462,-75.120864
5995,2012.0,9,790,2,2,111044.0,0,0,0,39.886462,-75.120864
2995,2004.0,10,971,2,2,163158.0,0,1,5,39.886462,-75.120864
4495,2010.0,4,641,2,2,199394.0,0,1,8,39.937155,-75.088194
4299,2008.0,5,496,0,2,128065.0,0,1,5,40.073841,-74.866067
5400,2008.0,9,790,0,2,130929.0,0,1,0,39.790694,-74.928664
4500,2005.0,7,85,3,4,199247.0,0,1,5,39.8505,-74.9447
5995,2012.0,12,899,2,2,105207.0,0,1,5,39.937155,-75.088194
3995,2002.0,5,356,0,4,281156.0,0,2,7,39.705407,-75.108034
5950,2008.0,2,252,0,2,126025.0,0,1,1,35.162743,-106.601917
4000,2005.0,11,67,2,4,49329.0,0,1,5,35.1421,-106.7041
3950,2004.0,15,912,2,5,301612.0,0,2,8,35.07369,-106.54
5800,2015.0,10,962,0,2,155000.0,0,1,8,35.1759,-106.6015
3750,2006.0,14,766,2,2,168000.0,1,0,8,35.642217,-106.012531
3250,2006.0,3,816,2,2,74818.0,0,1,2,32.303341,-106.777659
3995,2000.0,4,981,0,4,127756.0,0,1,5,32.887591,-105.960351
5800,2007.0,15,187,0,2,170538.0,0,1,5,32.2901,-106.7539
